YEAR,TITLE,citations
2020,ImpatientCapsAndRuns: Approximately Optimal Algorithm Configuration from an Infinite Pool,1
2020,Normalizing Kalman Filters for Multivariate Time Series Analysis,15
2020,Learning Augmented Energy Minimization via Speed Scaling,10
2020,Consistent Structural Relation Learning for Zero-Shot Segmentation,14
2020,TSPNet: Hierarchical Feature Learning via Temporal Semantic Pyramid for Sign Language Translation,17
2020,AOT: Appearance Optimal Transport Based Identity Swapping for Forgery Detection,7
2020,UnModNet: Learning to Unwrap a Modulo Image for High Dynamic Range Imaging,0
2020,Group Contextual Encoding for 3D Point Clouds,2
2020,Generalized Focal Loss: Learning Qualified and Distributed Bounding Boxes for Dense Object Detection,76
2020,Dual-Resolution Correspondence Networks,16
2020,Displacement-Invariant Matching Cost Learning for Accurate Optical Flow Estimation,16
2020,Modeling Noisy Annotations for Crowd Counting,13
2020,RSKDD-Net: Random Sample-based Keypoint Detector and Descriptor,6
2020,Distribution Matching for Crowd Counting,32
2020,Uncertainty-Aware Learning for Zero-Shot Semantic Segmentation,10
2020,Every View Counts: Cross-View Consistency in 3D Object Detection with Hybrid-Cylindrical-Spherical Voxelization,16
2020,RelationNet++: Bridging Visual Representations for Object Detection via Transformer Decoder,15
2020,Structured Convolutions for Efficient Neural Network Design,4
2020,Node Classification on Graphs with Few-Shot Novel Labels via Meta Transformed Network Embedding,6
2020,MuSCLE: Multi Sweep Compression of LiDAR using Deep Entropy Models,8
2020,Ultrahyperbolic Representation Learning,6
2020,Reparameterizing Mirror Descent as Gradient Descent,9
2020,Learning to Extrapolate Knowledge: Transductive Few-shot Out-of-Graph Link Prediction,13
2020,Handling Missing Data with Graph Representation Learning,23
2020,Duality-Induced Regularizer for Tensor Factorization Based Knowledge Graph Completion,6
2020,Spectral Temporal Graph Neural Network for Multivariate Time-series Forecasting,26
2020,Timeseries Anomaly Detection using Temporal Hierarchical One-Class Network,9
2020,How Can I Explain This to You? An Empirical Study of Deep Neural Network Explanation Methods,29
2020,PEP: Parameter Ensembling by Perturbation,2
2020,Wisdom of the Ensemble: Improving Consistency of Deep Learning Models,0
2020,Unifying Activation- and Timing-based Learning Rules for Spiking Neural Networks,10
2020,Dirichlet Graph Variational Autoencoder,10
2020,Gradient Boosted Normalizing Flows,2
2020,Improved Guarantees for k-means++ and k-means++ Parallel,2
2020,Estimation of Skill Distribution from a Tournament,1
2020,Transfer Learning via $\ell_1$ Regularization,1
2020,Robust Meta-learning for Mixed Linear Regression with Small Batches,12
2020,Efficient Projection-free Algorithms for Saddle Point Problems,2
2020,A Single-Loop Smoothed Gradient Descent-Ascent Algorithm for Nonconvex-Concave Min-Max Problems,8
2020,A Fair Classifier Using Kernel Density Estimation,3
2020,List-Decodable Mean Estimation via Iterative Multi-Filtering,8
2020,On Learning Ising Models under Huber's Contamination Model,6
2020,Worst-Case Analysis for Randomly Collected Data,2
2020,Extrapolation Towards Imaginary 0-Nearest Neighbour and Its Improved Convergence Rate,0
2020,A General Method for Robust Learning from Batches,7
2020,Optimal Prediction of the Number of Unseen Species with Multiplicity,2
2020,Probabilistic Active Meta-Learning,7
2020,Meta-Consolidation for Continual Learning,17
2020,Understanding the Role of Training Regimes in Continual Learning,37
2020,Supermasks in Superposition,32
2020,Improved Schemes for Episodic Memory-based Lifelong Learning,12
2020,Continual Learning with Node-Importance based Adaptive Group Sparse Regularization,11
2020,GAN Memory with No Forgetting,23
2020,Meta-Learning with Adaptive Hyperparameters,13
2020,Online Structured Meta-learning,8
2020,Modeling and Optimization Trade-off in Meta-learning,6
2020,Structured Prediction for Conditional Meta-Learning,4
2020,Meta-learning from Tasks with Heterogeneous Attribute Spaces,6
2020,Gradient-EM Bayesian Meta-Learning,5
2020,MATE: Plugging in Model Awareness to Task Embedding for Meta Learning,3
2020,Neural Complexity Measures,151
2020,Modular Meta-Learning with Shrinkage,18
2020,Gradient Surgery for Multi-Task Learning,119
2020,Organizing recurrent network dynamics by task-computation to enable continual learning,22
2020,Finding the Homology of Decision Boundaries with Active Learning,2
2020,Exemplar Guided Active Learning,1
2020,OOD-MAML: Meta-Learning for Few-Shot Out-of-Distribution Detection and Classification,6
2020,An Unbiased Risk Estimator for Learning with Augmented Classes,2
2020,Semi-Supervised Partial Label Learning via Confidence-Rated Margin Maximization,0
2020,Rethinking Importance Weighting for Deep Learning under Distribution Shift,24
2020,Robust Correction of Sampling Bias using Cumulative Distribution Functions,0
2020,Learning from Positive and Unlabeled Data with Arbitrary Positive Shift,3
2020,FixMatch: Simplifying Semi-Supervised Learning with Consistency and Confidence,520
2020,A Variational Approach for Learning from Positive and Unlabeled Data,2
2020,HRN: A Holistic Approach to One Class Learning,5
2020,Rethinking the Value of Labels for Improving Class-Imbalanced Learning,62
2020,wav2vec 2.0: A Framework for Self-Supervised Learning of Speech Representations,410
2020,Learning from Aggregate Observations,6
2020,Self-training Avoids Using Spurious Features Under Domain Shift,13
2020,Learning Physical Constraints with Neural Projections,7
2020,Time-Reversal Symmetric ODE Network,6
2020,AI Feynman 2.0: Pareto-optimal symbolic regression exploiting graph modularity,22
2020,Learning Multi-Agent Coordination for Enhancing Target Coverage in Directional Sensor Networks,3
2020,"LoopReg: Self-supervised Learning of Implicit Surface Correspondences, Pose and Shape for 3D Human Mesh Registration",26
2020,Adaptive Learning of Rank-One Models for Efficient Pairwise Sequence Alignment,2
2020,Fourier-transform-based attribution priors improve the interpretability and stability of deep learning models for genomics,8
2020,Counterfactual Vision-and-Language Navigation: Unravelling the Unseen,6
2020,Neural FFTs for Universal Texture Image Synthesis,3
2020,CodeCMR: Cross-Modal Retrieval For Function-Level Binary Source Code Matching,1
2020,"Synthesize, Execute and Debug: Learning to Repair for Neural Program Synthesis",8
2020,EvolveGraph: Multi-Agent Trajectory Prediction with Dynamic Relational Reasoning,39
2020,Adaptive Graph Convolutional Recurrent Network for Traffic Forecasting,49
2020,JAX MD: A Framework for Differentiable Physics,33
2020,Multi-agent Trajectory Prediction with Fuzzy Query Attention,4
2020,Learning Agent Representations for Ice Hockey,3
2020,Correlation Robust Influence Maximization,0
2020,On Adaptive Distance Estimation,334
2020,Recovery of sparse linear classifiers from mixture of responses,3
2020,Robustness of Community Detection to Random Geometric Perturbations,4
2020,Entrywise convergence of iterative methods for eigenproblems,1
2020,Optimal Iterative Sketching Methods with the Subsampled Randomized Hadamard Transform,4
2020,Beyond Lazy Training for Over-parameterized Tensor Decomposition,6
2020,Estimating Rank-One Spikes from Heavy-Tailed Noise via Self-Avoiding Walks,2
2020,Improved guarantees and a multiple-descent curve for Column Subset Selection and the Nystrom method,7
2020,Precise expressions for random projections: Low-rank approximation and randomized Newton,9
2020,Matrix Completion with Hierarchical Graph Side Information,5
2020,A Matrix Chernoff Bound for Markov Chains and Its Application to Co-occurrence Matrices,3
2020,Fairness constraints can help exact inference in structured prediction,2
2020,Exact expressions for double descent and implicit regularization via surrogate random design,39
2020,"SURF: A Simple, Universal, Robust, Fast Distribution Learning Algorithm",4
2020,Uncertainty Aware Semi-Supervised Learning on Graph Data,6
2020,Calibrated Reliable Regression using Maximum Mean Discrepancy,8
2020,Energy-based Out-of-distribution Detection,74
2020,Neural Manifold Ordinary Differential Equations,15
2020,NanoFlow: Scalable Normalizing Flows with Sublinear Parameter Complexity,6
2020,Adaptation Properties Allow Identification of Optimized Neural Codes,1
2020,Reverse-engineering recurrent neural network solutions to a hierarchical inference task for mice,6
2020,Learning to search efficiently for causally near-optimal treatments,29
2020,General Control Functions for Causal Effect Estimation from IVs,0
2020,Characterizing Optimal Mixed Policies: Where to Intervene and What to Observe,3
2020,Active Structure Learning of Causal DAGs via Directed Clique Trees,6
2020,Adaptive Experimental Design with Temporal Interference: A Maximum Likelihood Approach,3
2020,Deep Relational Topic Modeling via Graph Poisson Gamma Belief Network,5
2020,Promoting Stochasticity for Expressive Policies via a Simple and Efficient Regularization Method,0
2020,Evaluating and Rewarding Teamwork Using Cooperative Game Abstractions,2
2020,Efficient Distance Approximation for Structured High-Dimensional Distributions via Learning,5
2020,Unreasonable Effectiveness of Greedy Algorithms in Multi-Armed Bandit with Many Arms,4
2020,Batched Coarse Ranking in Multi-Armed Bandits,1
2020,Optimal Algorithms for Stochastic Multi-Armed Bandits with Heavy Tailed Rewards,1
2020,Bias no more: high-probability data-dependent regret bounds for adversarial bandits and MDPs,19
2020,Stage-wise Conservative Linear Bandits,3
2020,Analysis and Design of Thompson Sampling for Stochastic Partial Monitoring,84
2020,Tight First- and Second-Order Regret Bounds for Adversarial Linear Bandits,4
2020,Delay and Cooperation in Nonstochastic Linear Bandits,4
2020,An Empirical Process Approach to the Union Bound: Practical Algorithms for Combinatorial and Linear Bandits,19
2020,Simultaneously Learning Stochastic and Adversarial Episodic MDPs with Known Transition,18
2020,Dynamic Regret of Convex and Smooth Functions,10
2020,Minimax Regret of Switching-Constrained Online Convex Optimization: No Phase Transition,11
2020,Online learning with dynamics: A minimax perspective,0
2020,A Tight Lower Bound and Efficient Reduction for Swap Regret,222
2020,Making Non-Stochastic Control (Almost) as Easy as Stochastic,6
2020,Non-Stochastic Control with Bandit Feedback,5
2020,Learning Implicit Functions for Topology-Varying Dense 3D Shape Correspondence,9
2020,Fully Convolutional Mesh Autoencoder using Efficient Spatially Varying Kernels,13
2020,Geo-PIFu: Geometry and Pixel Aligned Implicit Functions for Single-view Human Reconstruction,16
2020,Generative 3D Part Assembly via Dynamic Graph Learning,10
2020,Online Adaptation for Consistent Mesh Reconstruction in the Wild,16
2020,Learning Deformable Tetrahedral Meshes for 3D Reconstruction,13
2020,Weakly Supervised Deep Functional Maps for Shape Matching,5
2020,Neural Star Domain as Primitive Representation,6
2020,Robust Multi-Object Matching via Iterative Reweighting of the Graph Connection Laplacian,1
2020,Grasp Proposal Networks: An End-to-End Solution for Visual Learning of Robotic Grasps,5
2020,CaSPR: Learning Canonical Spatiotemporal Point Cloud Representations,12
2020,ShapeFlow: Learnable Deformation Flows Among 3D Shapes,2
2020,Neural Mesh Flow: 3D Manifold Mesh Generation via Diffeomorphic  Flows,10
2020,The Origins and Prevalence of Texture Bias in Convolutional Neural Networks,51
2020,Texture Interpolation for Probing Visual Perception,4
2020,Byzantine Resilient Distributed Multi-Task Learning,1
2020,FrugalML: How to use ML Prediction APIs more accurately and cheaply,8
2020,Improving Auto-Augment via Augmentation-Wise Weight Sharing,5
