YEAR,TITLE,Authors,Paper Link,ABSTRACT
2017,Deep Lattice Networks and Partial Monotonic Functions,Seungil You · David Ding · Kevin Canini · Jan Pfeifer · Maya Gupta,http://papers.nips.cc/paper/by-source-2017-1713
2017,Learning to Prune Deep Neural Networks via Layer-wise Optimal Brain Surgeon,Xin Dong · Shangyu Chen · Sinno Pan,http://papers.nips.cc/paper/by-source-2017-2517
2017,Bayesian Compression for Deep Learning,Christos Louizos · Karen Ullrich · Max Welling,http://papers.nips.cc/paper/by-source-2017-1865
2017,Lower bounds on the robustness to adversarial perturbations,Jonathan Peck · Joris Roels · Bart Goossens · Yvan Saeys,http://papers.nips.cc/paper/by-source-2017-532
2017,Sobolev Training for Neural Networks,Wojciech Czarnecki · Simon Osindero · Max Jaderberg · Grzegorz Swirszcz · Razvan Pascanu,http://papers.nips.cc/paper/by-source-2017-2246
2017,Structured Bayesian Pruning via Log-Normal Multiplicative Noise,Kirill Neklyudov · Dmitry Molchanov · Arsenii Ashukha · Dmitry Vetrov,http://papers.nips.cc/paper/by-source-2017-3407
2017,Population Matching Discrepancy and Applications in Deep Learning,Jianfei Chen · Chongxuan LI · Yizhong Ru · Jun Zhu,http://papers.nips.cc/paper/by-source-2017-3157
2017,Resurrecting the sigmoid in deep learning through dynamical isometry: theory and practice,Jeffrey Pennington · Samuel Schoenholz · Surya Ganguli,http://papers.nips.cc/paper/by-source-2017-2497
2017,Robust Imitation of Diverse Behaviors,Ziyu Wang · Josh Merel · Scott Reed · Nando de Freitas · Gregory Wayne · Nicolas Heess,http://papers.nips.cc/paper/by-source-2017-2754
2017,Question Asking as Program Generation,Anselm Rothe · Brenden Lake · Todd Gureckis,http://papers.nips.cc/paper/by-source-2017-683
2017,Variational Laws of Visual Attention for Dynamic Scenes,Dario Zanca · Marco Gori,http://papers.nips.cc/paper/by-source-2017-2096
2017,Flexible statistical inference for mechanistic models of neural dynamics,Jan-Matthis Lueckmann · Pedro Goncalves · Giacomo Bassetto · Kaan Öcal · Marcel Nonnenmacher · Jakob H Macke,http://papers.nips.cc/paper/by-source-2017-855
2017,Training recurrent networks to generate hypotheses about how the brain solves hard navigation problems,Ingmar Kanitscheider · Ila Fiete,http://papers.nips.cc/paper/by-source-2017-2373
2017,YASS: Yet Another Spike Sorter,Jin Hyung Lee · David Carlson · Hooshmand Shokri Razaghi · Weichi Yao · Georges A Goetz · Espen Hagen · Eleanor Batty · E.J. Chichilnisky · Gaute T. Einevoll · Liam Paninski,http://papers.nips.cc/paper/by-source-2017-2138
2017,Neural system identification for large populations separating “what” and “where”,David Klindt · Alexander Ecker · Thomas Euler · Matthias Bethge,http://papers.nips.cc/paper/by-source-2017-1986
2017,A simple model of recognition and recall memory,Nisheeth Srivastava · Edward Vul,http://papers.nips.cc/paper/by-source-2017-229
2017,Gaussian process based nonlinear latent structure discovery in multivariate spike train data,Anqi Wu · Nicholas Roy · Stephen Keeley · Jonathan Pillow,http://papers.nips.cc/paper/by-source-2017-1981
2017,Reconstructing perceived faces from brain activations with deep adversarial neural decoding,Yağmur Güçlütürk · Umut Güçlü · Katja Seeliger · Sander Bosch · Rob van Lier · Marcel A. J. van Gerven,http://papers.nips.cc/paper/by-source-2017-2227
2017,Cross-Spectral Factor Analysis,Neil Gallagher · Kyle Ulrich · Austin Talbot · Kafui Dzirasa · Lawrence Carin · David Carlson,http://papers.nips.cc/paper/by-source-2017-3435
2017,Regularized Modal Regression with Applications in Cognitive Impairment Prediction,Xiaoqian Wang · Hong Chen · Weidong Cai · Dinggang Shen · Heng Huang,http://papers.nips.cc/paper/by-source-2017-924
2017,Stochastic Submodular Maximization: The Case of Coverage Functions,Mohammad Karimi · Mario Lucic · Hamed Hassani · Andreas Krause,http://papers.nips.cc/paper/by-source-2017-3437
2017,Gradient Methods for Submodular Maximization,Hamed Hassani · Mahdi Soltanolkotabi · Amin Karbasi,http://papers.nips.cc/paper/by-source-2017-2992
2017,Non-convex Finite-Sum Optimization Via SCSG Methods,Lihua Lei · Cheng Ju · Jianbo Chen · Michael Jordan,http://papers.nips.cc/paper/by-source-2017-1371
2017,Influence Maximization with $\varepsilon$-Almost Submodular Threshold Functions,Qiang Li · Wei Chen · Institute of Computing Xiaoming Sun · Institute of Computing Jialin Zhang,http://papers.nips.cc/paper/by-source-2017-2094
2017,Subset Selection under Noise,Chao Qian · Jing-Cheng Shi · Yang Yu · Ke Tang · Zhi-Hua Zhou,http://papers.nips.cc/paper/by-source-2017-2010
2017,Polynomial time algorithms for dual volume sampling,Chengtao Li · Stefanie Jegelka · Suvrit Sra,http://papers.nips.cc/paper/by-source-2017-2592
